,filename,class,width,height,frames_per_second,num_frames,num_roles_in_video,class_selected(count>20),selected
1541,TheBoondockSaints_fall_floor_u_cm_np1_ba_bad_82.avi,fall_floor,480,240,30.0,49,,0,False
1542,TheBoondockSaints_fall_floor_u_cm_np1_fr_med_108.avi,fall_floor,480,240,30.0,53,4.0,0,False
1543,TheBoondockSaints_fall_floor_u_cm_np1_fr_med_62.avi,fall_floor,480,240,30.0,45,5.0,0,False
1544,TheBoondockSaints_fall_floor_u_cm_np1_fr_med_63.avi,fall_floor,480,240,30.0,49,6.0,0,False
1545,TheBoondockSaints_fall_floor_u_nm_np1_ba_med_97.avi,fall_floor,480,240,30.0,50,,0,False
1546,TheBoondockSaints_fall_floor_u_nm_np1_fr_med_70.avi,fall_floor,480,240,30.0,49,2.0,0,False
1547,TheBoondockSaints_fall_floor_u_nm_np2_fr_med_64.avi,fall_floor,480,240,30.0,45,8.0,0,False
1548,TheLastManOnearth_fall_floor_f_cm_np1_fr_med_58.avi,fall_floor,320,240,30.0,78,2.0,0,False
1549,TheLittleShopofHorrors_fall_floor_u_cm_np1_ri_med_10.avi,fall_floor,304,240,30.0,54,6.0,0,False
1550,The_Matrix_3_fall_floor_f_cm_np1_ba_med_4.avi,fall_floor,352,240,30.0,49,4.0,0,False
1551,The_Matrix_5_fall_floor_f_nm_np1_fr_bad_10.avi,fall_floor,352,240,30.0,51,,0,False
1552,The_Matrix_6_fall_floor_f_nm_np1_ba_bad_0.avi,fall_floor,352,240,30.0,56,,0,False
1553,The_Matrix_Revolutions_6_fall_floor_f_cm_np1_fr_bad_3.avi,fall_floor,352,240,30.0,69,2.0,0,False
1554,The_Matrix_Revolutions_6_fall_floor_u_cm_np1_fr_bad_2.avi,fall_floor,352,240,30.0,45,,0,False
1555,Two_Towers_3_fall_floor_u_cm_np1_fr_med_6.avi,fall_floor,352,240,30.0,87,,0,False
1556,Veoh_Alpha_Dog_1_fall_floor_f_cm_np1_fr_med_35.avi,fall_floor,592,240,30.0,74,16.0,0,False
1557,Veoh_Alpha_Dog_1_fall_floor_u_cm_np1_fr_med_46.avi,fall_floor,592,240,30.0,60,15.0,0,False
1558,1899_Hamlet__the_Fencing_Scene_with_Laertes_fencing_f_cm_np2_le_med_0.avi,fencing,320,240,30.0,126,41.0,0,False
1559,1899_Hamlet__the_Fencing_Scene_with_Laertes_fencing_f_cm_np2_le_med_1.avi,fencing,320,240,30.0,141,39.0,0,False
1560,1899_Hamlet__the_Fencing_Scene_with_Laertes_fencing_f_cm_np2_le_med_2.avi,fencing,320,240,30.0,108,22.0,0,False
1561,AHF_Rapier_fencing_f_cm_np2_ba_bad_5.avi,fencing,320,240,30.0,63,2.0,0,False
1562,AHF_Rapier_fencing_f_cm_np2_le_bad_0.avi,fencing,320,240,30.0,41,2.0,0,False
1563,AHF_Rapier_fencing_f_cm_np2_le_bad_1.avi,fencing,320,240,30.0,51,2.0,0,False
1564,AHF_Rapier_fencing_f_cm_np2_le_bad_2.avi,fencing,320,240,30.0,55,2.0,0,False
1565,AHF_Rapier_fencing_f_cm_np2_ri_bad_3.avi,fencing,320,240,30.0,51,2.0,0,False
1566,AHF_Rapier_fencing_f_cm_np2_ri_bad_4.avi,fencing,320,240,30.0,57,2.0,0,False
1567,AHF_Rapier_fencing_f_cm_np2_ri_bad_6.avi,fencing,320,240,30.0,39,2.0,0,False
1568,Advanced_Rapier_fencing_f_cm_np2_le_bad_0.avi,fencing,320,240,30.0,58,3.0,0,False
1569,Advanced_Rapier_fencing_f_cm_np2_le_bad_3.avi,fencing,320,240,30.0,44,3.0,0,False
1570,Advanced_Rapier_fencing_f_cm_np2_le_bad_5.avi,fencing,320,240,30.0,43,2.0,0,False
1571,Advanced_Rapier_fencing_f_cm_np2_ri_bad_1.avi,fencing,320,240,30.0,48,2.0,0,False
1572,Advanced_Rapier_fencing_f_cm_np2_ri_bad_2.avi,fencing,320,240,30.0,44,2.0,0,False
1573,Advanced_Rapier_fencing_f_cm_np2_ri_bad_4.avi,fencing,320,240,30.0,40,2.0,0,False
1574,Die_Another_Day_-_Fencing_Scene_Part_1_[HD]_avi_fencing_f_cm_np2_le_goo_0.avi,fencing,416,240,30.0,72,17.0,0,False
1575,Die_Another_Day_-_Fencing_Scene_Part_1_[HD]_avi_fencing_u_cm_np2_ba_goo_1.avi,fencing,416,240,30.0,75,13.0,0,False
1576,Die_Another_Day_-_Fencing_Scene_Part_1_[HD]_avi_fencing_u_cm_np2_fr_goo_2.avi,fencing,416,240,30.0,82,18.0,0,False
1577,Die_Another_Day_-_Fencing_Scene_Part_1_[HD]_avi_fencing_u_cm_np2_fr_goo_3.avi,fencing,416,240,30.0,90,15.0,0,False
1578,Die_Another_Day_-_Fencing_Scene_Part_1_[HD]_fencing_f_cm_np2_le_goo_0.avi,fencing,416,240,30.0,73,17.0,0,False
1579,Die_Another_Day_-_Fencing_Scene_Part_1_[HD]_fencing_u_cm_np2_ba_goo_1.avi,fencing,416,240,30.0,73,13.0,0,False
1580,Die_Another_Day_-_Fencing_Scene_Part_1_[HD]_fencing_u_cm_np2_fr_goo_2.avi,fencing,416,240,30.0,82,18.0,0,False
1581,Die_Another_Day_-_Fencing_Scene_Part_1_[HD]_fencing_u_cm_np2_fr_goo_3.avi,fencing,416,240,30.0,90,15.0,0,False
1582,Duel_(The_Sovereigns_Servant)_fencing_f_cm_np2_fr_med_2.avi,fencing,528,240,30.0,216,,0,False
1583,Duel_(The_Sovereigns_Servant)_fencing_u_cm_np2_ba_med_1.avi,fencing,528,240,30.0,62,18.0,0,False
1584,Duel_(The_Sovereigns_Servant)_fencing_u_cm_np2_le_med_0.avi,fencing,528,240,30.0,113,9.0,0,False
1585,Duel_(The_Sovereigns_Servant)_fencing_u_cm_np2_le_med_3.avi,fencing,528,240,30.0,172,25.0,0,False
1586,Duel_with_Rapiers_fencing_f_cm_np2_ba_bad_1.avi,fencing,320,240,30.0,46,26.0,0,False
1587,Duel_with_Rapiers_fencing_f_cm_np2_ri_bad_0.avi,fencing,320,240,30.0,55,31.0,0,False
1588,Duel_with_Rapiers_fencing_f_cm_np2_ri_bad_2.avi,fencing,320,240,30.0,47,13.0,0,False
1589,Epee_Fencing_Attacks_-_Remises_fencing_f_nm_np2_le_bad_2.avi,fencing,360,240,30.0,64,2.0,0,False
1590,Fencing_Epee_fencing_f_cm_np2_le_bad_0.avi,fencing,320,240,30.0,45,14.0,0,False
1591,Fencing_Epee_fencing_f_cm_np2_le_bad_1.avi,fencing,320,240,30.0,45,11.0,0,False
1592,Fencing_Epee_fencing_f_cm_np2_le_bad_2.avi,fencing,320,240,30.0,58,12.0,0,False
1593,Great_Movie_Lessons_-_The_First_Zorro_-_Mask_of_Zorro_fencing_u_cm_np2_le_goo_1.avi,fencing,416,240,30.0,143,12.0,0,False
1594,Great_Movie_Lessons_-_The_First_Zorro_-_Mask_of_Zorro_fencing_u_cm_np2_le_med_0.avi,fencing,416,240,30.0,300,33.0,0,False
1595,Hamlet_(1996)_Fencing_Scenes_fencing_f_cm_np2_fr_med_1.avi,fencing,352,240,30.0,109,27.0,0,False
1596,Hamlet_(1996)_Fencing_Scenes_fencing_u_cm_np2_fr_med_2.avi,fencing,352,240,30.0,80,23.0,0,False
1597,Hamlet_(1996)_Fencing_Scenes_fencing_u_cm_np2_fr_med_3.avi,fencing,352,240,30.0,82,30.0,0,False
1598,Hamlet_(1996)_Fencing_Scenes_fencing_u_cm_np2_ri_med_4.avi,fencing,352,240,30.0,187,27.0,0,False
1599,Harvey_Keitel_sabre_duel_fencing_f_cm_np2_ba_goo_0.avi,fencing,432,240,30.0,136,26.0,0,False
1600,Jolly_Jack_Junior_Fight_Scene_fencing_f_cm_np2_le_bad_0.avi,fencing,320,240,30.0,45,2.0,0,False
1601,Jolly_Jack_Junior_Fight_Scene_fencing_f_cm_np2_le_bad_1.avi,fencing,320,240,30.0,49,2.0,0,False
1602,Jolly_Jack_Junior_Fight_Scene_fencing_f_cm_np2_le_bad_3.avi,fencing,320,240,30.0,49,2.0,0,False
1603,Jolly_Jack_Junior_Fight_Scene_fencing_f_cm_np2_ri_bad_2.avi,fencing,320,240,30.0,46,2.0,0,False
1604,Jolly_Jack_Junior_Fight_Scene_fencing_f_cm_np2_ri_bad_4.avi,fencing,320,240,30.0,44,2.0,0,False
1605,Mark_of_Zorro_-_Fencing_Fight_!_fencing_f_cm_np2_fr_goo_1.avi,fencing,320,240,30.0,151,16.0,0,False
1606,Mark_of_Zorro_-_Fencing_Fight_!_fencing_f_cm_np2_fr_goo_2.avi,fencing,320,240,30.0,84,7.0,0,False
1607,Mark_of_Zorro_-_Fencing_Fight_!_fencing_f_cm_np2_le_goo_0.avi,fencing,320,240,30.0,268,21.0,0,False
1608,Mark_of_Zorro_-_Fencing_Fight_!_fencing_u_cm_np2_fr_goo_3.avi,fencing,320,240,30.0,181,22.0,0,False
1609,Rapier_Fencing_From_Arma_(sword_fight)_fencing_f_cm_np1_ri_bad_0.avi,fencing,324,240,30.0,42,2.0,0,False
1610,Rapier_Fencing_gone_bad_fencing_f_cm_np2_ri_bad_0.avi,fencing,320,240,30.0,42,2.0,0,False
1611,Rapier_and_Rotella_(Shield)_Second_Bout_Nick_vs__Gareth_fencing_f_cm_np2_le_bad_1.avi,fencing,320,240,30.0,53,2.0,0,False
1612,Rapier_and_Rotella_(Shield)_Second_Bout_Nick_vs__Gareth_fencing_f_cm_np2_le_bad_2.avi,fencing,320,240,30.0,49,3.0,0,False
1613,Rapier_and_Rotella_(Shield)_Second_Bout_Nick_vs__Gareth_fencing_f_cm_np2_le_bad_4.avi,fencing,320,240,30.0,44,2.0,0,False
1614,Rapier_and_Rotella_(Shield)_Second_Bout_Nick_vs__Gareth_fencing_f_cm_np2_ri_bad_0.avi,fencing,320,240,30.0,41,2.0,0,False
1615,Rapier_and_Rotella_(Shield)_Second_Bout_Nick_vs__Gareth_fencing_f_cm_np2_ri_bad_3.avi,fencing,320,240,30.0,49,2.0,0,False
1616,Rapier_and_Rotella_(Shield)_Second_Bout_Nick_vs__Gareth_fencing_f_cm_np2_ri_bad_5.avi,fencing,320,240,30.0,58,3.0,0,False
1617,Rapier_at_Clinton_2007_fencing_f_cm_np2_le_bad_0.avi,fencing,320,240,30.0,48,3.0,0,False
1618,Rapier_at_Clinton_2007_fencing_f_cm_np2_le_bad_3.avi,fencing,320,240,30.0,53,5.0,0,False
1619,Rapier_at_Clinton_2007_fencing_f_cm_np2_le_bad_5.avi,fencing,320,240,30.0,55,3.0,0,False
1620,Rapier_at_Clinton_2007_fencing_f_cm_np2_ri_bad_1.avi,fencing,320,240,30.0,48,4.0,0,False
1621,Rapier_at_Clinton_2007_fencing_f_cm_np2_ri_bad_2.avi,fencing,320,240,30.0,48,5.0,0,False
1622,Rapier_at_Clinton_2007_fencing_f_cm_np2_ri_bad_4.avi,fencing,320,240,30.0,55,3.0,0,False
1623,Rapier_drills_fencing_f_cm_np2_le_bad_0.avi,fencing,320,240,30.0,77,2.0,0,False
1624,Rapier_drills_fencing_f_nm_np2_le_bad_3.avi,fencing,320,240,30.0,43,2.0,0,False
1625,Rapier_drills_fencing_f_nm_np2_le_bad_5.avi,fencing,320,240,30.0,55,2.0,0,False
1626,Rapier_drills_fencing_f_nm_np2_ri_bad_1.avi,fencing,320,240,30.0,44,2.0,0,False
1627,Rapier_drills_fencing_f_nm_np2_ri_bad_2.avi,fencing,320,240,30.0,47,2.0,0,False
1628,Rapier_drills_fencing_f_nm_np2_ri_bad_4.avi,fencing,320,240,30.0,58,2.0,0,False
1629,Rapier_fencing_f_cm_np1_ri_med_0.avi,fencing,320,240,30.0,80,4.0,0,False
1630,Rapier_vs_longsword_Mike_fencing_f_cm_np2_le_bad_1.avi,fencing,424,240,30.0,48,3.0,0,False
1631,Rapier_vs_longsword_Mike_fencing_f_cm_np2_ri_bad_0.avi,fencing,424,240,30.0,50,2.0,0,False
1632,Rapier_vs_longsword_Mike_fencing_f_cm_np2_ri_bad_2.avi,fencing,424,240,30.0,47,2.0,0,False
1633,Rapier_vs_longsword_Mike_fencing_f_cm_np2_ri_bad_3.avi,fencing,424,240,30.0,52,2.0,0,False
1634,Redrock_Fencing_Club_Stab_N_Grab_Week_9_fencing_f_cm_np2_le_bad_0.avi,fencing,360,240,30.0,50,3.0,0,False
1635,Redrock_Fencing_Club_Stab_N_Grab_Week_9_fencing_f_cm_np2_le_bad_2.avi,fencing,360,240,30.0,62,7.0,0,False
1636,Redrock_Fencing_Club_Stab_N_Grab_Week_9_fencing_f_cm_np2_le_bad_4.avi,fencing,360,240,30.0,52,2.0,0,False
1637,Redrock_Fencing_Club_Stab_N_Grab_Week_9_fencing_f_cm_np2_ri_bad_1.avi,fencing,360,240,30.0,45,3.0,0,False
1638,Redrock_Fencing_Club_Stab_N_Grab_Week_9_fencing_f_cm_np2_ri_bad_3.avi,fencing,360,240,30.0,48,13.0,0,False
1639,Redrock_Fencing_Club_Stab_N_Grab_Week_9_fencing_f_cm_np2_ri_bad_5.avi,fencing,360,240,30.0,51,2.0,0,False
1640,Scaramouche__1952_fencing_f_cm_np2_le_goo_2.avi,fencing,320,240,30.0,117,11.0,0,False
1641,Scaramouche__1952_fencing_u_cm_np2_fr_goo_0.avi,fencing,320,240,30.0,81,9.0,0,False
1642,Scaramouche__1952_fencing_u_cm_np2_fr_goo_1.avi,fencing,320,240,30.0,146,12.0,0,False
1643,Stage_Combat_-_Sword_Fight_fencing_f_cm_np2_le_bad_1.avi,fencing,320,240,30.0,65,4.0,0,False
1644,Stage_Combat_-_Sword_Fight_fencing_f_nm_np2_ba_bad_0.avi,fencing,320,240,30.0,55,4.0,0,False
1645,Stage_Combat_Rapier_and_Dagger_fencing_f_cm_np2_le_bad_0.avi,fencing,320,240,30.0,48,25.0,0,False
1646,Stage_Combat_Rapier_and_Dagger_fencing_f_cm_np2_le_bad_1.avi,fencing,320,240,30.0,44,13.0,0,False
1647,Stage_Combat_Rapier_and_Dagger_fencing_f_cm_np2_ri_bad_2.avi,fencing,320,240,30.0,45,15.0,0,False
1648,Stage_Combat_Rapier_and_Dagger_fencing_f_cm_np2_ri_bad_3.avi,fencing,320,240,30.0,47,10.0,0,False
1649,Stage_Combat_Rapier_and_Dagger_fencing_f_cm_np2_ri_bad_4.avi,fencing,320,240,30.0,48,18.0,0,False
1650,Swordplay_Alliance_Rapier_and_Dagger_fight_fencing_f_cm_np2_le_bad_0.avi,fencing,320,240,30.0,51,11.0,0,False
1651,Swordplay_Alliance_Rapier_and_Dagger_fight_fencing_f_cm_np2_le_bad_4.avi,fencing,320,240,30.0,55,20.0,0,False
1652,Swordplay_Alliance_Rapier_and_Dagger_fight_fencing_f_cm_np2_le_bad_5.avi,fencing,320,240,30.0,50,10.0,0,False
1653,Swordplay_Alliance_Rapier_and_Dagger_fight_fencing_f_cm_np2_ri_bad_1.avi,fencing,320,240,30.0,43,9.0,0,False
1654,Swordplay_Alliance_Rapier_and_Dagger_fight_fencing_f_cm_np2_ri_bad_2.avi,fencing,320,240,30.0,63,15.0,0,False
1655,Swordplay_Alliance_Rapier_and_Dagger_fight_fencing_f_cm_np2_ri_bad_3.avi,fencing,320,240,30.0,62,15.0,0,False
1656,The_Avengers__Ralph_Fiennes__fencing_scene_fencing_u_cm_np2_ba_med_3.avi,fencing,320,240,30.0,77,12.0,0,False
1657,The_Avengers__Ralph_Fiennes__fencing_scene_fencing_u_cm_np2_fr_med_1.avi,fencing,320,240,30.0,96,4.0,0,False
1658,The_Avengers__Ralph_Fiennes__fencing_scene_fencing_u_cm_np2_fr_med_2.avi,fencing,320,240,30.0,134,8.0,0,False
1659,The_Avengers__Ralph_Fiennes__fencing_scene_fencing_u_cm_np2_fr_med_4.avi,fencing,320,240,30.0,85,,0,False
1660,The_Duel_-_Reel_Kick_Films_fencing_f_cm_np2_le_bad_0.avi,fencing,320,240,30.0,43,6.0,0,False
1661,The_Duel_-_Reel_Kick_Films_fencing_f_cm_np2_le_bad_1.avi,fencing,320,240,30.0,42,7.0,0,False
1662,The_Scarlet_Pimpernel_-_duel_fencing_f_cm_np2_ba_goo_1.avi,fencing,320,240,30.0,77,32.0,0,False
1663,The_Scarlet_Pimpernel_-_duel_fencing_f_cm_np2_le_med_2.avi,fencing,320,240,30.0,119,43.0,0,False
1664,The_Scarlet_Pimpernel_-_duel_fencing_u_cm_np2_fr_med_0.avi,fencing,320,240,30.0,104,11.0,0,False
1665,The_Scarlet_Pimpernel_-_duel_fencing_u_cm_np2_le_bad_3.avi,fencing,320,240,30.0,103,18.0,0,False
1666,The_Three_Musketeers_(1993)_Final_Battle_1_3_fencing_u_cm_np2_fr_bad_3.avi,fencing,428,240,30.0,41,3.0,0,False
1667,The_Three_Musketeers_(1993)_Final_Battle_1_3_fencing_u_cm_np2_ri_bad_2.avi,fencing,428,240,30.0,34,5.0,0,False
1668,The_Three_Musketeers_(1993)_Final_Battle_2_3_fencing_f_cm_np2_ri_bad_1.avi,fencing,424,240,30.0,37,,0,False
1669,The_Three_Musketeers_(1993)_Final_Battle_2_3_fencing_u_cm_np1_fr_bad_0.avi,fencing,424,240,30.0,40,2.0,0,False
1670,Zorro_(Funny_Fight_Scene)_fencing_f_cm_np2_fr_med_3.avi,fencing,352,240,30.0,145,,0,False
1671,Zorro_(Funny_Fight_Scene)_fencing_f_cm_np2_le_goo_0.avi,fencing,352,240,30.0,96,6.0,0,False
1672,Zorro_(Funny_Fight_Scene)_fencing_u_cm_np1_le_bad_2.avi,fencing,352,240,30.0,67,5.0,0,False
1673,Zorro_(Funny_Fight_Scene)_fencing_u_cm_np2_fr_bad_1.avi,fencing,352,240,30.0,53,2.0,0,False
1674,17flaks_flic_flac_f_cm_np1_fr_med_0.avi,flic_flac,320,240,30.0,79,7.0,0,False
1675,17flaks_flic_flac_f_cm_np1_fr_med_1.avi,flic_flac,320,240,30.0,79,8.0,0,False
1676,17flaks_flic_flac_f_cm_np1_fr_med_2.avi,flic_flac,320,240,30.0,79,8.0,0,False
1677,6_Flick_Flacks_flic_flac_f_cm_np1_ri_med_0.avi,flic_flac,320,240,30.0,68,5.0,0,False
1678,6_Flick_Flacks_flic_flac_f_cm_np1_ri_med_1.avi,flic_flac,320,240,30.0,78,2.0,0,False
1679,6_Flick_Flacks_flic_flac_f_cm_np1_ri_med_2.avi,flic_flac,320,240,30.0,78,4.0,0,False
1680,6fach_Flick_Flack_flic_flac_f_cm_np1_le_med_0.avi,flic_flac,288,240,30.0,79,18.0,0,False
1681,6fach_Flick_Flack_flic_flac_f_cm_np1_le_med_1.avi,flic_flac,288,240,30.0,77,9.0,0,False
1682,6fach_Flick_Flack_flic_flac_f_cm_np1_le_med_2.avi,flic_flac,288,240,30.0,79,5.0,0,False
1683,7_Flickflacks_flic_flac_f_cm_np1_le_med_0.avi,flic_flac,320,240,30.0,79,1.0,0,False
1684,7_Flickflacks_flic_flac_f_cm_np1_le_med_1.avi,flic_flac,320,240,30.0,79,,0,False
1685,7_Flickflacks_flic_flac_f_cm_np1_le_med_2.avi,flic_flac,320,240,30.0,79,,0,False
1686,Acrobacias_de_un_fenomeno_flic_flac_f_cm_np1_ba_bad_6.avi,flic_flac,320,240,30.0,45,,0,False
1687,Acrobacias_de_un_fenomeno_flic_flac_f_cm_np1_ba_bad_7.avi,flic_flac,320,240,30.0,44,,0,False
1688,Acrobacias_de_un_fenomeno_flic_flac_f_cm_np1_fr_bad_0.avi,flic_flac,320,240,30.0,38,3.0,0,False
1689,Acrobacias_de_un_fenomeno_flic_flac_f_cm_np1_fr_bad_1.avi,flic_flac,320,240,30.0,41,,0,False
1690,Acrobacias_de_un_fenomeno_flic_flac_f_cm_np1_fr_bad_2.avi,flic_flac,320,240,30.0,41,,0,False
1691,BHS___FlickFlack_[Tutorial]_flic_flac_f_cm_np1_le_med_0.avi,flic_flac,320,240,30.0,78,2.0,0,False
1692,Bayer__Meisterin_Teresa_Stadler_flic_flac_f_cm_np1_ri_med_1.avi,flic_flac,320,240,30.0,45,,0,False
1693,Billie_2007_p8_Boden_flic_flac_f_cm_np1_ri_bad_1.avi,flic_flac,320,240,30.0,80,25.0,0,False
1694,Boden-K_r_flic_flac_f_cm_np1_le_med_0.avi,flic_flac,320,240,30.0,81,10.0,0,False
1695,Boden_p8_flic_flac_f_cm_np1_le_med_2.avi,flic_flac,292,240,30.0,82,20.0,0,False
1696,Bodenturnen_2004_flic_flac_f_cm_np1_le_med_3.avi,flic_flac,288,240,30.0,41,,0,False
1697,Bodenturnen_2004_flic_flac_f_cm_np1_ri_med_1.avi,flic_flac,288,240,30.0,38,,0,False
1698,Bodenturnen_2004_flic_flac_f_cm_np1_ri_med_6.avi,flic_flac,288,240,30.0,41,,0,False
1699,Bodenturnen_im_sportunterricht_flic_flac_f_cm_np1_le_med_3.avi,flic_flac,320,240,30.0,78,1.0,0,False
1700,Cati_Flic_Flac_flic_flac_f_cm_np1_ri_med_0.avi,flic_flac,320,240,30.0,77,4.0,0,False
1701,Cati_Flic_Flac_flic_flac_f_cm_np1_ri_med_1.avi,flic_flac,320,240,30.0,77,,0,False
1702,Cati_Flic_Flac_flic_flac_f_cm_np1_ri_med_2.avi,flic_flac,320,240,30.0,77,,0,False
1703,Ella_Rondat_Flic-Flac_flic_flac_f_cm_np1_ri_med_0.avi,flic_flac,320,240,30.0,78,6.0,0,False
1704,Estrela_mini_kelly_flic_flac_f_cm_np1_le_med_1.avi,flic_flac,320,240,30.0,64,2.0,0,False
1705,Flic-Flac_-_Illya_Kun_flic_flac_f_cm_np1_le_med_0.avi,flic_flac,320,240,30.0,77,27.0,0,False
1706,Flic-Flac_-_Illya_Kun_flic_flac_f_cm_np1_le_med_1.avi,flic_flac,320,240,30.0,76,33.0,0,False
1707,Flic_Flacs_flic_flac_f_cm_np1_ba_med_0.avi,flic_flac,320,240,30.0,77,2.0,0,False
1708,Flic_Flacs_flic_flac_f_cm_np1_ba_med_1.avi,flic_flac,320,240,30.0,79,,0,False
1709,Flic_Flacs_flic_flac_f_cm_np1_ri_med_2.avi,flic_flac,320,240,30.0,79,,0,False
1710,Flic_Flacs_flic_flac_f_cm_np1_ri_med_3.avi,flic_flac,320,240,30.0,79,,0,False
1711,Flic_Flacs_flic_flac_f_cm_np1_ri_med_4.avi,flic_flac,320,240,30.0,79,,0,False
1712,Flic_flac_1_flic_flac_f_cm_np1_ri_med_0.avi,flic_flac,320,240,30.0,47,,0,False
1713,Flic_flac_flic_flac_f_cm_np1_le_med_0.avi,flic_flac,320,240,30.0,68,2.0,0,False
1714,Flick-flack_van_Yanniek_flic_flac_f_cm_np1_ri_med_0.avi,flic_flac,320,240,30.0,53,6.0,0,False
1715,Flick_Flack_Salto_flic_flac_f_cm_np1_ri_med_0.avi,flic_flac,320,240,30.0,43,,0,False
1716,Flick_Flack_Session__ber_den_Hauptmark_Trier_flic_flac_f_cm_np1_fr_bad_0.avi,flic_flac,320,240,30.0,79,9.0,0,False
1717,Flick_Flack_Session__ber_den_Hauptmark_Trier_flic_flac_f_cm_np1_fr_bad_1.avi,flic_flac,320,240,30.0,78,10.0,0,False
1718,Flick_Flack_Session__ber_den_Hauptmark_Trier_flic_flac_f_cm_np1_fr_bad_2.avi,flic_flac,320,240,30.0,79,6.0,0,False
1719,Flick_Flack_flic_flac_f_cm_np1_le_med_0.avi,flic_flac,320,240,30.0,66,,0,False
1720,Flikflak_ala_Mustafa_flic_flac_f_cm_np1_le_med_0.avi,flic_flac,320,240,30.0,78,20.0,0,False
1721,Gentleman_Flick_Flack_Salto_flic_flac_f_cm_np1_le_med_0.avi,flic_flac,320,240,30.0,80,,0,False
1722,Gentleman_Flick_Flack_Salto_flic_flac_f_cm_np1_le_med_1.avi,flic_flac,320,240,30.0,79,,0,False
1723,Gentleman_Flick_Flack_Salto_flic_flac_f_cm_np1_le_med_2.avi,flic_flac,320,240,30.0,79,,0,False
1724,JOAKIN_(air_tricks_extreme)_flic_flac_f_cm_np1_ba_bad_2.avi,flic_flac,320,240,30.0,51,6.0,0,False
1725,JOAKIN_(air_tricks_extreme)_flic_flac_f_cm_np1_ba_med_5.avi,flic_flac,320,240,30.0,61,,0,False
1726,JOAKIN_(air_tricks_extreme)_flic_flac_f_cm_np1_ba_med_6.avi,flic_flac,320,240,30.0,43,,0,False
1727,JOAKIN_(air_tricks_extreme)_flic_flac_f_cm_np1_fr_med_10.avi,flic_flac,320,240,30.0,42,,0,False
1728,JOAKIN_(air_tricks_extreme)_flic_flac_f_cm_np1_fr_med_11.avi,flic_flac,320,240,30.0,77,,0,False
1729,JOAKIN_(air_tricks_extreme)_flic_flac_f_cm_np1_le_bad_1.avi,flic_flac,320,240,30.0,42,,0,False
1730,JOAKIN_(air_tricks_extreme)_flic_flac_f_cm_np1_le_med_0.avi,flic_flac,320,240,30.0,43,,0,False
1731,JOAKIN_(air_tricks_extreme)_flic_flac_f_cm_np1_le_med_3.avi,flic_flac,320,240,30.0,43,,0,False
1732,JOAKIN_(air_tricks_extreme)_flic_flac_f_cm_np1_le_med_4.avi,flic_flac,320,240,30.0,43,2.0,0,False
1733,JOAKIN_(air_tricks_extreme)_flic_flac_f_cm_np1_ri_med_7.avi,flic_flac,320,240,30.0,78,,0,False
1734,JOAKIN_(air_tricks_extreme)_flic_flac_f_cm_np1_ri_med_8.avi,flic_flac,320,240,30.0,64,,0,False
1735,JOAKIN_(air_tricks_extreme)_flic_flac_f_cm_np1_ri_med_9.avi,flic_flac,320,240,30.0,43,3.0,0,False
1736,Jessica_Heinz_-_Leverkusen_Cup_2006__floor_routine_flic_flac_f_cm_np1_le_med_3.avi,flic_flac,320,240,30.0,38,,0,False
1737,Jessica_Heinz_-_Leverkusen_Cup_2006__floor_routine_flic_flac_f_cm_np1_ri_med_1.avi,flic_flac,320,240,30.0,37,,0,False
1738,Kristina_Goryunova_-_Floor_Exercise_-_2009_Tyson_American_Cu_flic_flac_f_cm_np1_ba_med_0.avi,flic_flac,424,240,30.0,40,4.0,0,False
1739,Kristina_Goryunova_-_Floor_Exercise_-_2009_Tyson_American_Cu_flic_flac_f_cm_np1_ba_med_2.avi,flic_flac,424,240,30.0,48,23.0,0,False
1740,Lynn_en_Chelsea_Turnen_flic_flac_f_cm_np2_ri_med_1.avi,flic_flac,320,240,30.0,80,,0,False
1741,Maikel_Flic_Flac_flic_flac_f_cm_np1_ri_med_0.avi,flic_flac,320,240,30.0,78,1.0,0,False
1742,Maikel_Flic_Flac_flic_flac_f_cm_np1_ri_med_1.avi,flic_flac,320,240,30.0,78,4.0,0,False
1743,Maikel_Flic_Flac_flic_flac_f_cm_np1_ri_med_2.avi,flic_flac,320,240,30.0,78,2.0,0,False
1744,Meto_Demo_BHS__Flick_Flack_flic_flac_f_cm_np1_ba_med_0.avi,flic_flac,320,240,30.0,70,2.0,0,False
1745,Meto_Demo_BHS__Flick_Flack_flic_flac_f_cm_np1_ba_med_1.avi,flic_flac,320,240,30.0,79,1.0,0,False
1746,Meto_Demo_BHS__Flick_Flack_flic_flac_f_cm_np1_ba_med_2.avi,flic_flac,320,240,30.0,80,2.0,0,False
1747,Meto_Demo_BHS__Flick_Flack_flic_flac_f_cm_np1_le_med_6.avi,flic_flac,320,240,30.0,66,,0,False
1748,Meto_Demo_BHS__Flick_Flack_flic_flac_f_cm_np1_le_med_7.avi,flic_flac,320,240,30.0,79,,0,False
1749,Meto_Demo_BHS__Flick_Flack_flic_flac_f_cm_np1_le_med_8.avi,flic_flac,320,240,30.0,80,,0,False
1750,Meto_Demo_BHS__Flick_Flack_flic_flac_f_cm_np1_ri_med_3.avi,flic_flac,320,240,30.0,79,13.0,0,False
